iso,country_name,year,value.Control of Corruption: Estimate,value.Government Effectiveness: Estimate,value.Political Stability and Absence of Violence/Terrorism: Estimate,value.Regulatory Quality: Estimate,value.Rule of Law: Estimate,value.Voice and Accountability: Estimate,mean_temperature,conflict_stock_displacement,conflict_stock_displacement_raw,conflict_new_displacements,conflict_new_displacements_raw,disaster_new_displacements,disaster_new_displacements_raw,disaster_stock_displacement,disaster_stock_displacementr_raw,hdi_rank,hdi_value,EPI,HLT,AIR,H2O,HMT,ECO,BDH,FSH,CCH,APE,WRS,AGR,HAD,PMD,PMW,USD,UWD,PBD,MPA,TBN,TBG,SPI,PAR,SHI,TCL,FSS,RMS,DCT,DPT,DMT,DNT,DBT,DST,DXT,WWT,SNM,OZD,WMG,MSW,BHV,ECS,GRL,WTL,FGT,CDA,CHA,FGA,NDA,BCA,LCB,GIB,GHP,SDA,NXA,ims_both_sex,ims_male,ims_female,totalpop_both_in_thou,totalpop_male_in_though,totalpop_female_in_thou,ims_percent_totalpop_both_sex,ims_percent_totalpop_male,ims_percent_totalpop_female,female_migrants_perc_ims,estimated_refugee_stock_incl_asylum_seekers_both_sexes,refugees_asylum_seekers_perc_ims,v2pepwrses,v2peapssoc,v2clsocgrp,fsi_total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention,value.Gini index (World Bank estimate),GDP per capita (constant 2015 US$),value.GDP (constant 2015 US$),CRI score,Fatalities (Rank),Fatalities per 100 000 inhabitants (Rank),Losses in million US$ (PPP) (Rank),Losses per unit GDP in % (Rank),A1,A2,A3,A_avg,B4,B5,B6,B_avg,C7,C8,C9,C10,C11,C_avg,D12,D13,D14,D15,D16,D_avg,portfolio,overall_rating
AUS,Australia,2018,1.805214,1.595232,0.989604,1.902706,1.715382,1.380593,22.58,0.0,0.0,0.0,0.0,11000.0,11255.0,0.0,0.0,8.0,0.943,74.12,97.95,100.0,98.44,68.34,58.23,84.64,58.48,48.18,38.85,99.44,37.79,100.0,100.0,100.0,100.0,96.88,68.34,100.0,83.66,77.19,89.41,58.72,87.12,10.54,16.96,100.0,48.06,45.12,49.6,44.46,59.69,35.8,41.89,99.44,37.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.021,2.964,1.327,20.8,2.4,1.7,3.6,1.9,1.9,1.3,0.7,1.2,2.0,1.4,2.0,0.7,,58447.25265,1460170000000.0,49.5,62.0,86.0,11.0,26.0,,,,,,,,,,,,,,,,,,,,,,
AZE,Azerbaijan,2018,-0.8364835999999999,-0.158052,-0.7067598,-0.1973939,-0.587534,-1.511334,14.16,644000.0,643625.0,0.0,0.0,390.0,390.0,0.0,0.0,88.0,0.754,62.33,48.55,47.44,48.53,63.09,71.52,63.15,,73.44,95.36,76.03,39.76,30.57,53.14,64.22,45.77,51.28,63.09,,50.68,61.95,83.61,16.85,95.91,74.2,,,99.99,37.47,31.35,93.74,100.0,93.51,97.21,76.03,39.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.579,0.78,1.004,74.6,6.1,7.9,6.2,4.1,5.6,4.0,8.8,5.1,8.6,4.3,7.4,6.5,,5262.183805,52304901978.0,125.0,115.0,115.0,135.0,135.0,,,,,,,,,,,,,,,,,,,,,,
BGD,Bangladesh,2018,-0.8999589,-0.7402486999999999,-0.9956784,-0.8343156999999999,-0.6409807,-0.747334,25.1,426000.0,426070.0,300.0,300.0,78000.0,77789.0,0.0,0.0,133.0,0.625,29.56,11.96,4.12,28.47,14.72,41.29,53.58,66.86,46.95,40.22,0.0,37.82,10.31,0.0,0.0,28.02,28.92,14.72,94.02,19.35,81.37,23.58,6.54,92.57,12.13,98.13,35.58,44.11,31.44,65.32,64.09,46.83,52.91,27.53,0.0,37.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.78,-1.196,-0.7959999999999999,90.3,7.9,9.3,8.4,5.8,6.4,7.9,7.5,7.8,7.6,7.8,7.8,6.1,,1498.387892,241805000000.0,85.5,18.0,79.0,97.0,120.0,4.5,4.0,5.0,4.5,4.0,3.5,3.0,3.5,4.5,4.5,4.5,4.0,3.5,4.2,3.5,4.0,4.0,4.0,3.5,3.8,4.5,4.0
BTN,Bhutan,2018,1.640953,0.3601472,1.093906,-0.3448173,0.5493638000000001,0.034850599999999995,11.89,,,,,,,,,129.0,0.649,47.22,35.27,36.89,32.6,30.28,55.18,96.3,,43.76,48.28,0.0,33.15,24.94,41.52,48.2,30.3,34.9,30.28,,100.0,100.0,99.55,74.78,96.51,59.79,,,29.76,,81.53,82.97,49.38,45.77,50.79,0.0,33.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.258,2.126,1.405,74.3,4.2,7.5,8.2,5.0,5.6,7.2,4.0,5.8,6.3,5.8,6.7,8.0,,3097.1483510000007,2336476327.0,125.0,115.0,115.0,135.0,135.0,4.0,4.0,4.5,4.2,4.5,4.0,4.0,4.2,4.5,5.0,5.5,4.0,5.0,4.8,5.0,4.5,5.0,5.5,5.0,5.0,3.5,4.5
BRN,Brunei Darussalam,2018,0.7959560999999999,1.251249,1.24136,0.6864314,0.6293485,-0.8626921999999999,26.78,,,,,,,,,47.0,0.836,63.57,96.66,98.76,94.9,79.92,41.52,81.58,50.27,27.42,2.51,39.76,29.92,100.0,100.0,95.87,98.88,90.93,79.92,59.2,100.0,100.0,99.89,18.34,79.24,21.47,68.93,31.61,2.92,50.28,33.21,95.3,89.87,2.62,2.41,39.76,29.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8,4.8,7.4,5.6,3.8,7.8,4.7,8.0,1.7,7.4,3.4,1.9,3.3,,29802.78288,12784201743.0,125.0,115.0,115.0,135.0,135.0,,,,,,,,,,,,,,,,,,,,,,
KHM,Cambodia,2018,-1.311975,-0.5602661999999999,0.10304180000000003,-0.5016222,-1.112072,-1.236658,27.56,0.0,0.0,0.0,0.0,37000.0,37177.0,0.0,0.0,144.0,0.585,43.23,39.81,41.91,35.26,39.84,45.51,80.53,49.61,47.63,37.52,0.0,47.46,7.72,62.51,66.9,34.43,36.09,39.84,68.07,100.0,100.0,99.04,45.6,25.44,0.0,50.57,48.66,39.97,67.36,49.66,52.46,32.43,43.37,31.68,0.0,47.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13,0.119,-0.487,84.0,6.5,8.6,6.6,5.5,6.5,7.5,8.5,7.5,7.8,6.5,5.4,7.1,,1365.829057,22194442188.0,47.67,29.0,17.0,79.0,72.0,4.5,4.0,5.0,4.5,4.5,4.0,4.0,4.2,4.5,4.0,4.5,3.5,3.0,3.9,4.0,4.5,4.0,4.0,3.0,3.9,3.5,4.1
COK,Cook Islands,2018,,,0.8568976999999999,,,1.196756,23.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSM,"Micronesia, Federated States of",2018,0.7007194999999999,-0.1060019,1.168875,-0.9650339,-0.0299164,1.112811,27.05,,,,,,,,,136.0,0.618,49.8,59.88,67.08,46.39,47.4,43.07,27.6,50.0,35.17,54.96,39.76,23.03,17.69,100.0,100.0,48.14,44.63,47.4,51.75,25.9,16.98,,3.93,,100.0,0.0,100.0,22.29,,65.76,74.08,54.2,57.72,52.2,39.76,23.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,4.3,5.6,3.7,8.5,8.0,9.9,5.2,5.7,3.6,6.6,3.6,9.8,,2917.242219,328598163.6,125.0,115.0,115.0,135.0,135.0,3.5,2.5,2.5,2.8,4.0,3.0,2.0,3.0,3.0,2.5,3.0,3.0,2.5,2.8,3.0,3.0,3.0,2.5,2.5,2.8,4.5,2.9
FJI,Fiji,2018,0.3971153,0.2850353,0.862233,-0.2294028,-0.1363209,0.1304683,24.44,0.0,0.0,0.0,0.0,12000.0,12313.0,0.0,0.0,93.0,0.742,53.09,61.7,70.36,39.93,79.74,47.35,46.45,64.97,56.91,17.73,64.8,18.78,25.89,100.0,100.0,42.29,37.57,79.74,82.67,25.84,26.53,48.66,8.63,88.48,29.72,73.33,56.6,58.66,,56.49,52.94,37.98,20.81,14.65,64.8,18.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.058,-0.353,1.317,74.5,7.1,7.9,6.6,6.2,6.0,8.5,6.6,4.7,6.6,4.4,3.0,6.9,,5938.4275560000015,5246541361.0,22.5,64.0,6.0,47.0,6.0,,,,,,,,,,,,,,,,,,,,,,
GEO,Georgia,2018,0.7094994000000001,0.611771,-0.4415736,1.1254110000000002,0.3277741,0.2208919,9.22,293000.0,293103.0,0.0,0.0,310.0,308.0,0.0,0.0,61.0,0.805,55.69,57.1,54.93,59.93,68.28,54.75,62.33,27.36,48.41,48.55,81.51,5.7,22.1,73.81,79.83,56.8,63.06,68.28,80.97,48.17,47.17,66.51,42.37,95.3,86.2,54.73,0.0,28.36,72.7,67.42,52.67,71.41,33.38,63.72,81.51,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.737,1.415,1.511,74.0,6.5,9.1,7.6,5.8,5.2,4.6,8.0,4.0,5.3,3.4,7.2,7.3,36.4,4539.087522,16915132067.0,97.83,115.0,115.0,92.0,75.0,,,,,,,,,,,,,,,,,,,,,,
HKG,Hong Kong,2018,1.675505,1.902525,0.7835555000000001,2.226014,1.7715,0.4400779,,0.0,0.0,0.0,0.0,1400.0,1400.0,0.0,0.0,4.0,0.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,1.725,1.277,,,,,,,,,,,,,,,45284.85959,337417000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,India,2018,-0.1834787,0.2842539,-0.9870132,-0.2273288,0.0256504,0.35198359999999995,25.0,479000.0,479446.0,169000.0,169313.0,2675000.0,2675414.0,0.0,0.0,131.0,0.642,30.57,9.32,5.75,15.8,16.77,44.74,49.13,59.37,44.77,37.49,58.83,21.98,12.69,0.0,2.26,16.06,15.53,16.77,79.19,30.03,36.04,51.34,12.36,85.75,23.54,86.3,32.45,38.82,17.66,80.1,67.49,48.7,32.6,42.37,58.83,21.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28800000000000003,0.063,0.273,76.3,7.1,7.3,8.3,5.0,6.7,6.4,4.4,7.1,5.8,8.0,5.0,5.2,,1915.435271,2590900000000.0,18.17,1.0,34.0,2.0,19.0,,,,,,,,,,,,,,,,,,,,,,
IDN,Indonesia,2018,-0.2497392,0.1805828,-0.5459081,-0.1469696,-0.315493,0.1543517,26.23,16000.0,15902.0,4500.0,4497.0,853000.0,853305.0,0.0,0.0,106.0,0.712,46.92,45.44,52.04,31.41,43.84,47.9,70.4,62.54,53.43,47.62,13.6,37.98,25.2,67.03,72.85,32.94,29.88,43.84,90.87,69.82,75.84,77.57,29.69,46.05,0.01,76.11,48.96,58.29,28.25,64.9,62.46,50.63,44.02,51.21,13.6,37.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.13,1.081,72.3,6.2,7.0,7.2,4.8,5.5,7.2,4.8,5.6,7.3,6.7,5.1,4.9,37.8,3732.867111,999179000000.0,68.17,11.0,74.0,42.0,104.0,,,,,,,,,,,,,,,,,,,,,,
JPN,Japan,2018,1.425326,1.6746009999999998,1.049072,1.342974,1.53421,0.9844933,11.73,0.0,0.0,0.0,0.0,146000.0,145997.0,0.0,0.0,19.0,0.917,74.69,92.99,90.78,96.6,100.0,62.48,90.34,36.79,45.08,72.34,94.06,45.41,100.0,82.76,86.49,100.0,93.21,100.0,97.6,100.0,100.0,99.19,41.63,68.18,37.89,20.15,53.42,24.43,16.8,98.94,98.86,95.4,62.89,81.78,94.06,45.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.406,2.721,2.3040000000000003,34.5,1.9,2.6,3.4,3.8,1.3,3.5,0.9,1.9,3.1,4.5,4.1,3.5,,36188.62003,4578910000000.0,5.5,2.0,2.0,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,
KAZ,Kazakhstan,2018,-0.4953896,0.0217261,-0.0452636,0.1237323,-0.4295568,-1.211343,6.46,0.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,51.0,0.819,54.56,66.7,68.41,62.89,67.5,46.46,30.73,,47.82,47.07,79.83,22.85,33.25,93.58,90.11,59.12,66.66,67.5,,19.2,23.75,28.33,6.13,97.12,59.52,,,40.7,45.52,69.46,89.36,0.01,42.95,51.2,79.83,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7020000000000001,1.86,1.132,63.4,4.9,7.6,7.9,5.9,3.9,3.3,8.4,3.7,7.0,4.2,2.7,3.9,27.8,11053.36206,202016000000.0,98.5,115.0,115.0,66.0,90.0,,,,,,,,,,,,,,,,,,,,,,
KIR,Kiribati,2018,0.3398819,-0.2469959,1.023675,-0.7787298,0.4763226,1.112811,,,,,,,,,,,,55.26,48.48,61.85,20.89,40.21,59.78,85.71,73.64,43.71,54.35,58.45,12.38,4.61,100.0,100.0,21.24,20.54,40.21,100.0,100.0,100.0,,0.0,,,97.36,49.93,44.2,,42.51,39.76,45.56,53.11,55.58,58.45,12.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.041214,188363866.3,125.0,115.0,115.0,135.0,135.0,4.0,3.5,2.5,3.3,3.0,2.5,2.0,2.5,3.0,3.0,3.5,3.5,2.5,3.1,3.5,2.5,3.0,3.0,2.5,2.9,4.5,3.0
KGZ,Kyrgyzstan,2018,-0.9493044,-0.6072605999999999,-0.5388672,-0.3527106,-0.9044659,-0.3572986,2.29,0.0,0.0,0.0,0.0,4700.0,4690.0,0.0,0.0,120.0,0.696,54.86,54.78,59.49,44.74,53.74,54.92,74.02,,32.5,21.41,65.61,49.82,22.34,83.08,85.44,41.2,48.28,53.74,,72.72,79.89,81.77,30.09,93.33,99.81,,,17.71,59.24,43.38,39.53,22.88,29.5,13.32,65.61,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244,1.5319999999999998,1.041,78.6,6.8,8.0,8.1,6.7,5.6,6.7,7.4,4.8,7.2,5.6,5.0,6.7,27.7,1197.610724,7572253084.0,117.5,102.0,106.0,133.0,129.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.2,5.0,4.0,5.0,5.0,3.0,4.4,3.5,3.5,4.0,4.0,3.5,3.7,3.5,4.1
LAO,Lao People's Democratic Republic,2018,-0.9758381,-0.6694068,0.4081254,-0.7734565999999999,-0.8390376,-1.752665,23.76,0.0,0.0,0.0,0.0,19000.0,19021.0,0.0,0.0,137.0,0.609,42.94,25.15,23.37,27.59,33.69,54.8,76.77,,77.39,52.56,0.0,33.06,4.41,33.75,38.28,26.05,29.12,33.69,,93.54,96.61,92.57,43.59,5.13,0.0,,,84.57,,64.0,60.0,47.74,53.05,52.08,0.0,33.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,-0.624,-0.807,80.7,5.2,8.3,6.4,5.5,6.2,7.7,8.9,6.7,7.6,7.0,5.4,5.8,38.8,2483.161575,17534840493.0,35.5,26.0,8.0,69.0,51.0,3.5,4.0,3.0,3.5,4.5,3.5,3.5,3.8,4.0,4.5,4.5,3.5,3.5,4.0,3.5,4.0,4.0,4.0,3.0,3.7,3.5,3.8
MYS,Malaysia,2018,0.3161213,1.075026,0.25156880000000004,0.6988706,0.6233432,-0.1071984,25.89,0.0,0.0,0.0,0.0,38000.0,37983.0,0.0,0.0,62.0,0.805,59.22,66.63,69.32,63.0,53.42,54.28,76.68,64.19,47.68,45.61,82.3,31.86,76.26,61.14,68.22,70.62,55.37,53.42,79.66,100.0,100.0,93.14,21.26,0.0,0.0,74.13,54.24,40.89,30.6,66.12,88.8,68.99,32.81,58.41,82.3,31.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534,0.607,0.215,63.6,6.0,6.8,6.2,3.4,4.7,5.3,7.4,3.9,7.7,5.0,3.7,3.5,,11075.57648,349191000000.0,84.83,45.0,61.0,96.0,123.0,,,,,,,,,,,,,,,,,,,,,,
MDV,Maldives,2018,-0.8770269,-0.4691004,0.0897951,-0.4773244,-0.5461845999999999,-0.6811517,27.73,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,95.0,0.734,52.14,73.23,81.73,57.62,56.39,38.09,23.61,66.65,44.71,30.05,39.76,26.33,54.33,100.0,100.0,59.88,55.36,56.39,61.36,6.84,6.84,,15.17,,,86.26,47.04,24.33,,99.69,99.23,55.53,37.37,22.73,39.76,26.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,2.221,0.406,72.4,6.1,8.3,4.5,5.6,3.3,6.5,8.3,5.5,8.0,5.7,4.4,6.2,,9822.53964,5065522983.0,103.33,115.0,115.0,119.0,78.0,3.5,3.5,3.0,3.3,4.0,3.5,4.0,3.8,4.0,5.0,5.0,4.5,4.0,4.5,4.0,3.0,5.0,4.0,2.0,3.6,4.5,3.8
MHL,Marshall Islands,2018,-0.0780323,-1.485737,0.7296695,-1.156026,-0.0482662,0.9293782,28.15,,,,,,,,,117.0,0.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409.492912,199155300.0,125.0,115.0,115.0,135.0,135.0,3.0,2.5,2.0,2.5,3.5,3.0,2.5,3.0,3.0,2.5,3.0,3.0,3.0,2.9,4.0,3.0,2.5,2.5,2.5,2.9,2.5,2.8
MNG,Mongolia,2018,-0.4238776,-0.2292289,0.8336846,0.023394400000000003,-0.2673786,0.2365272,1.18,0.0,0.0,0.0,0.0,5900.0,5931.0,0.0,0.0,99.0,0.735,57.51,61.97,64.3,60.54,40.31,54.54,75.28,,53.98,41.66,63.0,14.35,13.19,100.0,96.75,57.38,63.69,40.31,,77.48,73.27,86.27,34.37,93.79,28.94,,,54.29,24.91,79.86,78.69,38.96,46.88,36.43,63.0,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996,0.75,1.93,54.9,3.3,5.5,3.5,4.9,6.1,3.5,4.0,5.1,4.4,4.8,2.7,7.0,32.7,4233.972689,13422599496.0,26.67,64.0,22.0,34.0,9.0,4.0,3.5,3.5,3.7,4.5,3.5,4.0,4.0,4.5,4.0,5.0,4.5,3.0,4.2,4.0,3.5,4.5,4.0,3.5,3.9,3.0,3.9
MMR,Myanmar,2018,-0.5807475999999999,-1.065393,-1.268853,-0.7480326999999999,-1.033026,-0.9051722,23.29,401000.0,401168.0,42000.0,42434.0,298000.0,298023.0,0.0,0.0,147.0,0.579,45.32,35.6,36.57,31.76,46.02,51.8,42.74,70.26,76.26,76.15,0.0,52.64,12.85,44.44,60.33,31.44,32.07,46.02,61.19,36.2,27.1,43.34,24.29,67.42,9.69,78.26,62.27,87.09,69.0,63.36,63.5,61.43,77.42,74.88,0.0,52.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.525,-0.894,-1.669,96.1,9.0,8.3,9.8,5.6,7.4,6.9,8.6,8.6,9.0,6.3,9.2,7.4,,1459.643006,78394970758.0,53.83,20.0,43.0,59.0,79.0,3.0,3.5,4.5,3.7,4.0,3.0,3.0,3.3,4.0,4.0,4.0,3.0,2.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.4
NRU,Nauru,2018,-0.5525866999999999,-0.0789918,0.7876214,-0.1430661,-0.6907546999999999,0.4369614000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8392.958084,89620006.42,,,,,,3.0,3.0,1.5,2.5,3.5,1.0,2.0,2.2,3.0,3.0,3.0,3.5,1.5,2.8,2.5,3.5,3.0,2.5,2.5,2.8,4.5,2.6
NZL,New Zealand,2018,2.174655,1.669032,1.533905,2.006682,1.876398,1.589525,10.8,0.0,0.0,0.0,0.0,990.0,989.0,0.0,0.0,14.0,0.928,75.96,95.96,98.99,93.37,72.08,62.63,91.84,57.4,55.78,52.1,96.16,26.74,97.47,100.0,100.0,97.29,89.45,72.08,100.0,90.07,88.03,96.93,87.44,80.91,10.33,57.85,56.96,49.69,77.28,48.61,55.0,60.07,52.29,51.92,96.16,26.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.118,1.765,2.151,20.9,1.5,1.4,3.3,3.3,2.0,2.4,0.6,1.1,0.8,1.8,1.8,0.9,,40304.36143,197516000000.0,53.17,88.0,68.0,37.0,29.0,,,,,,,,,,,,,,,,,,,,,,
NIU,Niue,2018,,,0.9891694,,,1.516676,25.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2018,-0.7854260000000001,-0.6311114000000001,-2.269401,-0.6377932,-0.6735412,-0.8190891,21.82,119000.0,118996.0,1800.0,1832.0,2100.0,2078.0,0.0,0.0,154.0,0.552,37.5,16.8,15.69,20.02,11.86,51.3,60.14,50.87,50.79,32.38,26.03,20.89,11.09,18.01,19.49,21.61,18.43,11.86,82.24,62.89,53.82,52.3,13.45,85.45,90.56,56.73,45.02,59.69,41.37,42.2,42.96,41.69,24.6,40.16,26.03,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.281,0.748,-1.121,96.3,8.8,8.9,9.7,6.6,6.2,7.1,7.8,7.9,7.7,8.1,8.4,9.1,31.6,1502.891343,318956000000.0,87.83,19.0,90.0,90.0,119.0,3.0,2.5,4.5,3.3,4.0,4.0,4.0,4.0,3.0,4.0,3.5,3.5,3.0,3.4,3.5,4.5,3.5,3.0,3.5,3.6,3.0,3.6
PLW,Palau,2018,-0.5525866999999999,-0.0143339,0.8498075,-0.0574309,0.3066581,1.112811,28.53,,,,,,,,,50.0,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15115.36775,270731351.7,,,,,,3.5,2.5,3.5,3.2,4.0,3.5,2.5,3.3,3.0,2.5,4.5,3.5,3.5,3.4,4.0,3.5,3.5,3.0,2.5,3.3,4.5,3.3
PNG,Papua New Guinea,2018,-0.8735843000000001,-0.6704651999999999,-0.6772176999999999,-0.5347608,-0.7689355,0.0567654,25.1,12000.0,12440.0,360.0,360.0,61000.0,61028.0,0.0,0.0,155.0,0.549,39.35,47.26,60.0,18.48,54.26,34.09,34.04,27.35,55.36,22.16,0.0,29.02,0.0,100.0,100.0,17.96,19.0,54.26,70.51,14.22,13.16,15.43,19.25,94.54,25.66,37.33,17.38,57.58,,52.6,44.12,46.39,20.33,23.99,0.0,29.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.189,-0.972,0.861,84.8,6.9,7.1,6.0,6.1,9.1,7.4,6.5,9.1,7.3,7.8,4.9,6.5,,2749.1177780000007,23659798307.0,125.0,115.0,115.0,135.0,135.0,2.0,2.5,3.5,2.7,4.0,3.5,2.5,3.3,2.0,3.0,3.0,2.5,2.0,2.5,2.0,3.0,3.5,2.0,2.0,2.5,3.0,2.8
CHN,China,2018,-0.2679587,0.4792704,-0.3000233,-0.1862563,-0.2028825,-1.463188,7.58,0.0,0.0,0.0,0.0,3762000.0,3762370.0,0.0,0.0,85.0,0.755,50.74,31.72,14.39,68.24,38.02,63.42,72.57,70.41,68.62,57.08,80.2,34.64,25.85,1.05,12.44,66.82,69.66,38.02,89.28,67.65,83.05,72.21,29.46,71.81,21.89,90.52,50.3,63.24,45.59,99.0,99.89,61.84,60.12,54.05,80.2,34.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.228,0.983,-1.4069999999999998,72.4,5.9,7.2,7.6,4.1,7.0,4.9,8.6,5.4,8.5,6.2,4.6,2.4,,9619.192484,13493400000000.0,45.17,5.0,94.0,4.0,37.0,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2018,-0.5422267,0.053193100000000014,-1.092062,-0.0615247,-0.4749934,0.0136249,26.11,301000.0,300806.0,188000.0,188314.0,3802000.0,3801971.0,0.0,0.0,107.0,0.711,57.65,55.64,62.96,42.86,37.1,58.99,78.08,70.01,54.54,66.85,60.34,33.45,12.7,100.0,92.93,47.21,38.51,37.1,85.73,89.25,93.2,84.51,33.64,41.81,17.16,74.19,65.83,58.46,24.14,68.41,72.13,63.93,63.9,69.81,60.34,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.305,0.285,0.299,85.5,9.8,8.0,8.2,5.2,5.4,6.3,7.5,6.4,7.1,7.5,7.2,6.9,42.3,3500.933789,373379000000.0,11.17,4.0,14.0,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Republic of",2018,0.6063476,1.181159,0.6370728,1.102432,1.236651,0.7868221,11.62,0.0,0.0,0.0,0.0,1100.0,1084.0,0.0,0.0,23.0,0.914,62.3,73.3,61.19,96.52,91.48,54.96,46.66,67.1,46.75,77.91,98.22,49.71,100.0,30.21,40.43,100.0,93.05,91.48,87.48,20.32,20.32,54.37,23.29,78.33,24.64,92.34,41.87,32.4,26.79,99.02,49.57,58.11,84.52,71.29,98.22,49.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,2.849,2.079,35.7,2.4,3.9,2.6,2.0,2.7,3.7,3.9,1.6,3.2,2.6,1.9,5.3,,31040.65545,1601900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSM,Samoa,2018,0.6334496000000001,0.5919284,1.167804,-0.1136799,0.8072889,0.7721792,27.57,0.0,0.0,0.0,0.0,330.0,327.0,0.0,0.0,111.0,0.709,54.5,61.94,67.42,49.92,62.76,49.55,49.04,63.57,42.8,65.79,58.45,14.16,18.54,100.0,100.0,52.64,47.21,62.76,65.56,38.74,38.74,51.28,1.77,100.0,,62.89,64.25,42.52,,38.7,46.13,59.74,58.17,73.42,58.45,14.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,4.4,5.1,4.2,6.6,4.6,9.4,5.2,4.6,4.0,5.4,2.6,9.5,,4335.207382,850255553.4,70.5,115.0,115.0,74.0,2.0,3.5,4.0,3.5,3.7,4.5,3.5,3.5,3.8,3.5,4.5,4.0,3.5,3.5,3.8,4.0,3.5,4.0,4.0,3.5,3.8,3.5,3.8
